technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,log_channel,log_provider,filter_in
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process listened on Port,process,listened on,port,ListeningConnectionCreated,ListeningConnectionCreated,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked connection from Process,host,blocked connection from,process,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process attempted connection from Ip,process,attempted connection from,ip,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process attempted connection from Ip,process,attempted connection from,ip,ConnectionRequest,ConnectionRequest,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked port bind on Process,host,blocked port bind on,process,5159,The Windows Filtering Platform has blocked a bind to a local port.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host permitted listener on Ip,host,permitted listener on,ip,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process attempted to listen on Port,process,attempted to listen on,port,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process bound to Port,process,bound to,port,5158,The Windows Filtering Platform has permitted a bind to a local port.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process bound to Port,process,bound to,port,ListeningConnectionCreated,ListeningConnectionCreated,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected to Host,user,connected to,host,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected to Host,user,connected to,host,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected to Host,user,connected to,host,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Port,user,connected from,port,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Port,user,connected from,port,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Port,user,connected from,port,InboundConnectionAccepted,InboundConnectionAccepted,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process attempted connection from Port,process,attempted connection from,port,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process attempted connection from Port,process,attempted connection from,port,ConnectionRequest,ConnectionRequest,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process connected to Port,process,connected to,port,5156,The Windows Filtering Platform has permitted a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process connected to Port,process,connected to,port,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process connected to Port,process,connected to,port,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process connected to Port,process,connected to,port,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host permitted listener on Port,host,permitted listener on,port,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked port bind on Ip,host,blocked port bind on,ip,5159,The Windows Filtering Platform has blocked a bind to a local port.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked listener on Process,host,blocked listener on,process,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected to Port,user,connected to,port,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected to Port,user,connected to,port,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected to Port,user,connected to,port,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked connection to Port,host,blocked connection to,port,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked connection to Port,host,blocked connection to,port,FirewallOutboundConnectionBlocked,FirewallOutboundConnectionBlocked,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Host,user,connected from,host,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Host,user,connected from,host,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Host,user,connected from,host,InboundConnectionAccepted,InboundConnectionAccepted,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process connected to Host,process,connected to,host,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process connected to Host,process,connected to,host,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Process connected to Host,process,connected to,host,ConnectionSuccess,ConnectionSuccess,Windows,,nan,DeviceNetworkEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked listener on Port,host,blocked listener on,port,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked connection from Ip,host,blocked connection from,ip,5157,The Windows Filtering Platform has blocked a connection.,Windows,Object Access,Filtering Platform Connection,Security,Microsoft-Windows-Security-Auditing,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,Host blocked connection from Ip,host,blocked connection from,ip,FirewallInboundConnectionBlocked,FirewallInboundConnectionBlocked,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Ip,user,connected from,ip,3,Network connection.,Windows,NetworkConnect,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1568.001,True,Fast Flux DNS,['command-and-control'],"['Linux', 'macOS', 'Windows']",network traffic,network connection creation,User connected from Ip,user,connected from,ip,3,Network connection.,Linux,NetworkConnect,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
