technique_id,tactic,technique,x_mitre_is_subtechnique,log_provider
T1564.006,defense-evasion,Run Virtual Instance,True,Microsoft-Windows-Security-Auditing
T1564.006,defense-evasion,Run Virtual Instance,True,Microsoft Defender for Endpoint
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Sysmon
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Sysmon
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Security-Auditing
T1564.005,defense-evasion,Hidden File System,True,Microsoft Defender for Endpoint
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Security-Auditing
T1564.005,defense-evasion,Hidden File System,True,Microsoft Defender for Endpoint
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Security-Auditing
T1564.005,defense-evasion,Hidden File System,True,Microsoft Defender for Endpoint
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Sysmon
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Sysmon
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Security-Auditing
T1564.005,defense-evasion,Hidden File System,True,Microsoft Defender for Endpoint
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Security-Auditing
T1564.005,defense-evasion,Hidden File System,True,Windows Defender Advanced Threat Protection
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Sysmon
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Sysmon
T1564.005,defense-evasion,Hidden File System,True,Microsoft-Windows-Security-Auditing
T1564.005,defense-evasion,Hidden File System,True,Microsoft Defender for Endpoint
T1564.005,defense-evasion,Hidden File System,True,Microsoft Defender for Endpoint
T1564.005,defense-evasion,Hidden File System,True,nan
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Windows Defender Advanced Threat Protection
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Sysmon
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Sysmon
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft Defender for Endpoint
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft Defender for Endpoint
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft Defender for Endpoint
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft Defender for Endpoint
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft-Windows-Security-Auditing
T1556.003,credential-access,Pluggable Authentication Modules,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Linux-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Linux-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-PowerShell
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Security-Auditing
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-Sysmon
T1574.012,persistence,COR_PROFILER,True,Linux-Sysmon
T1574.012,persistence,COR_PROFILER,True,Microsoft-Windows-PowerShell
T1574.012,persistence,COR_PROFILER,True,Microsoft Defender for Endpoint
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,Microsoft-Windows-Security-Auditing
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,Microsoft-Windows-Security-Auditing
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,Microsoft-Windows-Security-Auditing
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,Microsoft-Windows-Windows Firewall With Advanced Security
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,CloudTrail
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,Microsoft-Windows-Windows Firewall With Advanced Security
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,CloudTrail
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,Microsoft-Windows-Windows Firewall With Advanced Security
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,CloudTrail
T1562.007,defense-evasion,Disable or Modify Cloud Firewall,True,Microsoft-Windows-Security-Auditing
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Security-Auditing
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Linux-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Microsoft Defender for Endpoint
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Microsoft Defender for Endpoint
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Security-Auditing
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Linux-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Microsoft Defender for Endpoint
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Security-Auditing
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-PowerShell
T1098.004,persistence,SSH Authorized Keys,True,Microsoft Defender for Endpoint
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Security-Auditing
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Linux-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-PowerShell
T1098.004,persistence,SSH Authorized Keys,True,Microsoft Defender for Endpoint
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Security-Auditing
T1098.004,persistence,SSH Authorized Keys,True,Windows Defender Advanced Threat Protection
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Sysmon
T1098.004,persistence,SSH Authorized Keys,True,Microsoft-Windows-Security-Auditing
T1098.004,persistence,SSH Authorized Keys,True,Microsoft Defender for Endpoint
T1098.004,persistence,SSH Authorized Keys,True,Microsoft Defender for Endpoint
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Security-Auditing
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Linux-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Microsoft Defender for Endpoint
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Microsoft Defender for Endpoint
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Security-Auditing
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Linux-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Microsoft Defender for Endpoint
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Security-Auditing
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-PowerShell
T1480.001,defense-evasion,Environmental Keying,True,Microsoft Defender for Endpoint
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Security-Auditing
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Linux-Sysmon
T1480.001,defense-evasion,Environmental Keying,True,Microsoft-Windows-PowerShell
T1480.001,defense-evasion,Environmental Keying,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-Security-Auditing
T1059.007,execution,JavaScript,True,Microsoft-Windows-Sysmon
T1059.007,execution,JavaScript,True,Microsoft-Windows-PowerShell
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-Security-Auditing
T1059.007,execution,JavaScript,True,Microsoft-Windows-Sysmon
T1059.007,execution,JavaScript,True,Linux-Sysmon
T1059.007,execution,JavaScript,True,Microsoft-Windows-PowerShell
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-Security-Auditing
T1059.007,execution,JavaScript,True,Microsoft-Windows-Sysmon
T1059.007,execution,JavaScript,True,Linux-Sysmon
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-Sysmon
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-Security-Auditing
T1059.007,execution,JavaScript,True,Microsoft-Windows-Sysmon
T1059.007,execution,JavaScript,True,Linux-Sysmon
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-Sysmon
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-Sysmon
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft-Windows-PowerShell
T1059.007,execution,JavaScript,True,Microsoft-Windows-PowerShell
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1059.007,execution,JavaScript,True,Microsoft Defender for Endpoint
T1578.004,defense-evasion,Revert Cloud Instance,True,CloudTrail
T1578.004,defense-evasion,Revert Cloud Instance,True,nan
T1578.004,defense-evasion,Revert Cloud Instance,True,nan
T1578.003,defense-evasion,Delete Cloud Instance,True,nan
T1578.001,defense-evasion,Create Snapshot,True,nan
T1578.002,defense-evasion,Create Cloud Instance,True,CloudTrail
T1578.002,defense-evasion,Create Cloud Instance,True,CloudTrail
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Security-Auditing
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Sysmon
T1127.001,defense-evasion,MSBuild,True,Linux-Sysmon
T1127.001,defense-evasion,MSBuild,True,Microsoft Defender for Endpoint
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Sysmon
T1127.001,defense-evasion,MSBuild,True,Microsoft Defender for Endpoint
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Security-Auditing
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Sysmon
T1127.001,defense-evasion,MSBuild,True,Linux-Sysmon
T1127.001,defense-evasion,MSBuild,True,Microsoft Defender for Endpoint
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Security-Auditing
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Sysmon
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-PowerShell
T1127.001,defense-evasion,MSBuild,True,Microsoft Defender for Endpoint
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Security-Auditing
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-Sysmon
T1127.001,defense-evasion,MSBuild,True,Linux-Sysmon
T1127.001,defense-evasion,MSBuild,True,Microsoft-Windows-PowerShell
T1127.001,defense-evasion,MSBuild,True,Microsoft Defender for Endpoint
T1027.005,defense-evasion,Indicator Removal from Tools,True,nan
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Sysmon
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Sysmon
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Security-Auditing
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft Defender for Endpoint
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Security-Auditing
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft Defender for Endpoint
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Security-Auditing
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft Defender for Endpoint
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Sysmon
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Sysmon
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Security-Auditing
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft Defender for Endpoint
T1562.006,defense-evasion,Indicator Blocking,True,nan
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Security-Auditing
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Sysmon
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-PowerShell
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft Defender for Endpoint
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Security-Auditing
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-Sysmon
T1562.006,defense-evasion,Indicator Blocking,True,Linux-Sysmon
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft-Windows-PowerShell
T1562.006,defense-evasion,Indicator Blocking,True,Microsoft Defender for Endpoint
T1573.002,command-and-control,Asymmetric Cryptography,True,nan
